instance,run,n_job,n_tries,e_min,initial_average,final_average,prob_opt
tai20_5_3.fsp,1,3,6,460,486.3896484375,460.0,1.0
tai20_5_3.fsp,1,3,7,460,486.6513671875,460.0458984375,0.9990234375
tai20_5_3.fsp,1,3,8,460,488.4052734375,460.0,1.0
tai20_5_3.fsp,1,3,9,460,488.7744140625,460.0,1.0
tai20_5_3.fsp,1,3,10,460,488.9306640625,460.0,1.0
tai20_5_3.fsp,2,3,1,460,469.4072265625,460.0,1.0
tai20_5_3.fsp,2,3,2,460,470.4033203125,460.0,1.0
tai20_5_3.fsp,2,3,3,460,479.7099609375,460.0,1.0
tai20_5_3.fsp,2,3,4,460,480.279296875,460.0,1.0
tai20_5_3.fsp,2,3,5,460,486.5322265625,460.0,1.0
tai20_5_3.fsp,2,3,6,460,487.3818359375,460.0,1.0
tai20_5_3.fsp,2,3,7,460,488.359375,460.0,1.0
tai20_5_3.fsp,2,3,8,460,489.6962890625,460.0,1.0
tai20_5_3.fsp,2,3,9,460,490.4951171875,460.0,0.9990234375
tai20_5_3.fsp,2,3,10,460,491.15625,460.0,1.0
tai20_5_3.fsp,3,3,1,460,476.2265625,460.0,1.0
tai20_5_3.fsp,3,3,2,460,477.7275390625,460.0,1.0
tai20_5_3.fsp,3,3,3,460,481.1455078125,460.0,1.0
tai20_5_3.fsp,3,3,4,460,483.8046875,460.0,1.0
tai20_5_3.fsp,3,3,5,460,487.0224609375,460.0,1.0
tai20_5_3.fsp,3,3,6,460,490.431640625,460.169921875,1.0
tai20_5_3.fsp,3,3,7,460,491.6943359375,460.0,1.0
tai20_5_3.fsp,3,3,8,460,491.7001953125,460.0,1.0
tai20_5_3.fsp,3,3,9,460,492.671875,460.0,1.0
tai20_5_3.fsp,3,3,10,460,493.880859375,460.0,1.0
tai20_5_3.fsp,4,3,1,460,464.83984375,460.0,1.0
tai20_5_3.fsp,4,3,2,460,472.88671875,460.0,1.0
tai20_5_3.fsp,4,3,3,460,477.2666015625,460.0,1.0
tai20_5_3.fsp,4,3,4,460,477.7109375,460.0,1.0
tai20_5_3.fsp,4,3,5,460,478.0234375,460.0,1.0
tai20_5_3.fsp,4,3,6,460,479.8076171875,460.0,0.9990234375
tai20_5_3.fsp,4,3,7,460,482.39453125,460.1904296875,1.0
tai20_5_3.fsp,4,3,8,460,483.966796875,460.0,1.0
tai20_5_3.fsp,4,3,9,460,488.9130859375,460.0,1.0
tai20_5_3.fsp,4,3,10,460,491.0078125,460.0,1.0
tai20_5_3.fsp,5,3,1,460,468.951171875,460.0,1.0
tai20_5_3.fsp,5,3,2,460,472.189453125,460.0,1.0
tai20_5_3.fsp,5,3,3,460,472.744140625,460.0,1.0
tai20_5_3.fsp,5,3,4,460,476.5537109375,460.0,1.0
tai20_5_3.fsp,5,3,5,460,477.3193359375,460.0,1.0
tai20_5_3.fsp,5,3,6,460,478.56640625,460.0,1.0
tai20_5_3.fsp,5,3,7,460,487.3583984375,460.091796875,1.0
tai20_5_3.fsp,5,3,8,460,487.869140625,460.0,1.0
tai20_5_3.fsp,5,3,9,460,489.4541015625,460.0,1.0
tai20_5_3.fsp,5,3,10,460,491.1083984375,460.0,1.0
tai20_5_4.fsp,1,3,1,437,440.22265625,437.0,1.0
tai20_5_4.fsp,1,3,2,437,443.0,437.0,1.0
tai20_5_4.fsp,1,3,3,437,443.1328125,437.005859375,0.998046875
tai20_5_4.fsp,1,3,4,437,443.177734375,437.0,1.0
tai20_5_4.fsp,1,3,5,437,444.771484375,437.0,1.0
tai20_5_4.fsp,1,3,6,437,444.822265625,437.0,1.0
tai20_5_4.fsp,1,3,7,437,445.626953125,437.0,1.0
tai20_5_4.fsp,1,3,8,437,445.685546875,437.017578125,0.994140625
tai20_5_4.fsp,1,3,9,437,446.330078125,437.08984375,0.9990234375
tai20_5_4.fsp,1,3,10,437,447.90234375,437.044921875,0.99609375
tai20_5_4.fsp,2,3,1,437,438.056640625,437.0,1.0
tai20_5_4.fsp,2,3,2,437,443.033203125,437.0390625,0.998046875
tai20_5_4.fsp,2,3,3,437,443.3203125,437.11328125,0.99609375
tai20_5_4.fsp,2,3,4,437,444.154296875,437.0,0.9990234375
tai20_5_4.fsp,2,3,5,437,445.03515625,437.771484375,0.912109375
tai20_5_4.fsp,2,3,6,437,445.732421875,437.01171875,0.998046875
tai20_5_4.fsp,2,3,7,437,447.177734375,437.05078125,0.998046875
tai20_5_4.fsp,2,3,8,437,447.19140625,437.0,1.0
tai20_5_4.fsp,2,3,9,437,447.19921875,437.0,1.0
tai20_5_4.fsp,2,3,10,437,447.798828125,437.443359375,0.953125
tai20_5_4.fsp,3,3,1,437,440.4921875,437.0,1.0
tai20_5_4.fsp,3,3,2,437,443.0,437.08984375,0.998046875
tai20_5_4.fsp,3,3,3,437,445.25390625,437.087890625,0.986328125
tai20_5_4.fsp,3,3,4,437,446.35546875,437.0,1.0
tai20_5_4.fsp,3,3,5,437,447.54296875,437.11328125,0.994140625
tai20_5_4.fsp,3,3,6,437,447.921875,443.0,0.0
tai20_5_4.fsp,3,3,7,437,448.783203125,437.0,1.0
tai20_5_4.fsp,3,3,8,437,449.53125,437.0,0.998046875
tai20_5_4.fsp,3,3,9,437,449.79296875,437.626953125,0.923828125
tai20_5_4.fsp,3,3,10,437,450.3671875,443.0,0.0
tai20_5_4.fsp,4,3,1,437,441.27734375,437.0,1.0
tai20_5_4.fsp,4,3,2,437,443.0,437.115234375,0.9912109375
tai20_5_4.fsp,4,3,3,437,445.025390625,437.234375,0.9970703125
tai20_5_4.fsp,4,3,4,437,445.126953125,443.0,0.0
tai20_5_4.fsp,4,3,5,437,448.9296875,437.0234375,0.998046875
tai20_5_4.fsp,4,3,6,437,451.083984375,442.990234375,0.021484375
tai20_5_4.fsp,4,3,7,437,451.556640625,437.0,0.9990234375
tai20_5_4.fsp,4,3,8,437,451.85546875,437.078125,0.9970703125
tai20_5_4.fsp,4,3,9,437,452.0625,437.234375,0.9501953125
tai20_5_4.fsp,4,3,10,437,452.224609375,443.0,0.0
tai20_5_4.fsp,5,3,1,437,439.595703125,443.0,0.0
tai20_5_4.fsp,5,3,2,437,440.427734375,437.0,1.0
tai20_5_4.fsp,5,3,3,437,443.0,437.0,1.0
tai20_5_4.fsp,5,3,4,437,444.1796875,443.0,0.0
tai20_5_4.fsp,5,3,5,437,446.75,437.28515625,0.9970703125
tai20_5_4.fsp,5,3,6,437,449.548828125,437.041015625,0.9931640625
tai20_5_4.fsp,5,3,7,437,449.84765625,437.005859375,0.9970703125
tai20_5_4.fsp,5,3,8,437,450.10546875,437.982421875,0.8798828125
tai20_5_4.fsp,5,3,9,437,450.66796875,443.03125,0.001953125
tai20_5_4.fsp,5,3,10,437,451.384765625,437.0,1.0
tai20_5_5.fsp,1,3,1,290,293.830078125,291.13671875,0.123046875
tai20_5_5.fsp,1,3,2,290,294.072265625,290.8037109375,0.2294921875
tai20_5_5.fsp,1,3,3,290,296.1650390625,290.4775390625,0.5087890625
tai20_5_5.fsp,1,3,4,290,296.783203125,290.35546875,0.94140625
tai20_5_5.fsp,1,3,5,290,296.7890625,290.0126953125,0.984375
tai20_5_5.fsp,1,3,6,290,297.04296875,290.1845703125,0.92578125
tai20_5_5.fsp,1,3,7,290,297.1396484375,290.0087890625,0.9990234375
tai20_5_5.fsp,1,3,8,290,297.197265625,290.7998046875,0.2197265625
tai20_5_5.fsp,1,3,9,290,297.9033203125,290.28125,0.9853515625
tai20_5_5.fsp,1,3,10,290,298.75,290.01171875,0.994140625
tai20_5_5.fsp,2,3,1,290,290.6171875,290.0283203125,0.9765625
tai20_5_5.fsp,2,3,2,290,293.919921875,290.00390625,0.998046875
tai20_5_5.fsp,2,3,3,290,294.2353515625,290.0078125,0.9873046875
tai20_5_5.fsp,2,3,4,290,294.4658203125,290.0048828125,0.9931640625
tai20_5_5.fsp,2,3,5,290,294.8486328125,290.025390625,0.9736328125
tai20_5_5.fsp,2,3,6,290,295.6064453125,290.0,1.0
tai20_5_5.fsp,2,3,7,290,297.0,290.0048828125,0.9921875
tai20_5_5.fsp,2,3,8,290,297.4775390625,290.2265625,0.8818359375
tai20_5_5.fsp,2,3,9,290,299.6171875,290.0283203125,0.978515625
tai20_5_5.fsp,2,3,10,290,299.802734375,290.8466796875,0.2353515625
tai20_5_5.fsp,3,3,1,290,291.9677734375,290.01953125,0.9716796875
tai20_5_5.fsp,3,3,2,290,292.2939453125,290.0009765625,1.0
tai20_5_5.fsp,3,3,3,290,292.517578125,290.0224609375,0.984375
tai20_5_5.fsp,3,3,4,290,293.302734375,290.0126953125,0.9892578125
tai20_5_5.fsp,3,3,5,290,293.4287109375,290.0849609375,0.962890625
tai20_5_5.fsp,3,3,6,290,293.849609375,290.0947265625,0.994140625
tai20_5_5.fsp,3,3,7,290,294.0390625,290.0244140625,0.9697265625
tai20_5_5.fsp,3,3,8,290,295.3125,290.2666015625,0.74609375
tai20_5_5.fsp,3,3,9,290,295.6806640625,290.18359375,0.9912109375
tai20_5_5.fsp,3,3,10,290,295.6962890625,290.1796875,0.8359375
tai20_5_5.fsp,4,3,1,290,291.4716796875,290.029296875,0.96875
tai20_5_5.fsp,4,3,2,290,291.6171875,290.1376953125,0.8818359375
tai20_5_5.fsp,4,3,3,290,291.859375,290.001953125,0.9990234375
tai20_5_5.fsp,4,3,4,290,292.07421875,290.0,0.9990234375
tai20_5_5.fsp,4,3,5,290,292.361328125,290.0009765625,1.0
tai20_5_5.fsp,4,3,6,290,292.57421875,290.291015625,0.7080078125
tai20_5_5.fsp,4,3,7,290,293.5048828125,290.2841796875,0.8017578125
tai20_5_5.fsp,4,3,8,290,293.5849609375,290.4365234375,0.658203125
tai20_5_5.fsp,4,3,9,290,294.771484375,290.013671875,0.9912109375
tai20_5_5.fsp,4,3,10,290,295.4501953125,290.076171875,0.9970703125
tai20_5_5.fsp,5,3,1,290,290.5751953125,290.1552734375,0.9921875
tai20_5_5.fsp,5,3,2,290,293.5859375,290.1162109375,0.9775390625
tai20_5_5.fsp,5,3,3,290,293.865234375,290.0009765625,1.0
tai20_5_5.fsp,5,3,4,290,294.2119140625,290.033203125,0.951171875
tai20_5_5.fsp,5,3,5,290,294.7998046875,290.0029296875,0.998046875
tai20_5_5.fsp,5,3,6,290,295.0908203125,290.546875,0.46484375
tai20_5_5.fsp,5,3,7,290,295.501953125,290.0107421875,0.984375
tai20_5_5.fsp,5,3,8,290,295.58984375,290.0,1.0
tai20_5_5.fsp,5,3,9,290,295.6171875,290.3251953125,0.935546875
tai20_5_5.fsp,5,3,10,290,295.982421875,290.0,1.0
tai20_5_6.fsp,1,3,1,397,397.0,397.0,1.0
tai20_5_6.fsp,1,3,2,397,397.2373046875,397.0,1.0
tai20_5_6.fsp,1,3,3,397,397.451171875,397.0,1.0
tai20_5_6.fsp,1,3,4,397,397.568359375,397.0,1.0
tai20_5_6.fsp,1,3,5,397,398.095703125,397.0,1.0
tai20_5_6.fsp,1,3,6,397,398.1337890625,397.0,1.0
tai20_5_6.fsp,1,3,7,397,398.552734375,397.0,1.0
tai20_5_6.fsp,1,3,8,397,399.2177734375,397.0,1.0
tai20_5_6.fsp,1,3,9,397,399.525390625,397.0,1.0
tai20_5_6.fsp,1,3,10,397,400.0,397.0,1.0
tai20_5_6.fsp,2,3,1,397,397.0,397.0,0.9990234375
tai20_5_6.fsp,2,3,2,397,397.0,397.0,1.0
tai20_5_6.fsp,2,3,3,397,397.1669921875,397.0,1.0
tai20_5_6.fsp,2,3,4,397,397.2548828125,397.0,1.0
tai20_5_6.fsp,2,3,5,397,397.498046875,397.0,1.0
tai20_5_6.fsp,2,3,6,397,397.609375,397.0,1.0
tai20_5_6.fsp,2,3,7,397,398.3359375,397.0,1.0
tai20_5_6.fsp,2,3,8,397,398.927734375,397.0,1.0
tai20_5_6.fsp,2,3,9,397,398.9423828125,397.0,1.0
tai20_5_6.fsp,2,3,10,397,399.12109375,397.0,1.0
tai20_5_6.fsp,3,3,1,397,397.0087890625,397.0,1.0
tai20_5_6.fsp,3,3,2,397,397.2607421875,397.0,1.0
tai20_5_6.fsp,3,3,3,397,397.5537109375,397.0,0.9990234375
tai20_5_6.fsp,3,3,4,397,397.9111328125,397.0,1.0
tai20_5_6.fsp,3,3,5,397,397.9287109375,397.0,0.9990234375
tai20_5_6.fsp,3,3,6,397,398.2890625,397.0,1.0
tai20_5_6.fsp,3,3,7,397,398.447265625,397.0,1.0
tai20_5_6.fsp,3,3,8,397,398.46484375,397.0,1.0
tai20_5_6.fsp,3,3,9,397,398.8720703125,397.0,1.0
tai20_5_6.fsp,3,3,10,397,398.9248046875,397.0,1.0
tai20_5_6.fsp,4,3,1,397,397.0,397.0,1.0
tai20_5_6.fsp,4,3,2,397,397.333984375,397.0,1.0
tai20_5_6.fsp,4,3,3,397,397.580078125,397.0,1.0
tai20_5_6.fsp,4,3,4,397,398.08984375,397.0,0.9990234375
tai20_5_6.fsp,4,3,5,397,398.40625,397.0,1.0
tai20_5_6.fsp,4,3,6,397,398.5556640625,397.0,1.0
tai20_5_6.fsp,4,3,7,397,398.5849609375,397.0,1.0
tai20_5_6.fsp,4,3,8,397,398.599609375,397.0,1.0
tai20_5_6.fsp,4,3,9,397,398.833984375,397.0,1.0
tai20_5_6.fsp,4,3,10,397,398.8515625,397.0,1.0
tai20_5_6.fsp,5,3,1,397,397.0,397.0,1.0
tai20_5_6.fsp,5,3,2,397,397.83203125,397.0,1.0
tai20_5_6.fsp,5,3,3,397,397.8349609375,397.0,1.0
tai20_5_6.fsp,5,3,4,397,398.5908203125,397.0,1.0
tai20_5_6.fsp,5,3,5,397,399.0244140625,397.0,1.0
tai20_5_6.fsp,5,3,6,397,399.02734375,397.0,1.0
tai20_5_6.fsp,5,3,7,397,399.654296875,397.0,1.0
tai20_5_6.fsp,5,3,8,397,399.759765625,397.0,1.0
tai20_5_6.fsp,5,3,9,397,399.89453125,397.0,1.0
tai20_5_6.fsp,5,3,10,397,401.130859375,397.0,1.0
tai20_5_7.fsp,1,3,1,286,300.1494140625,286.0,1.0
tai20_5_7.fsp,1,3,2,286,300.6494140625,286.0,1.0
tai20_5_7.fsp,1,3,3,286,303.9970703125,286.0,1.0
tai20_5_7.fsp,1,3,4,286,313.4716796875,286.0,1.0
tai20_5_7.fsp,1,3,5,286,314.75,286.0,1.0
tai20_5_7.fsp,1,3,6,286,314.873046875,286.1083984375,0.9970703125
tai20_5_7.fsp,1,3,7,286,317.044921875,286.0,1.0
tai20_5_7.fsp,1,3,8,286,317.080078125,286.0478515625,1.0
tai20_5_7.fsp,1,3,9,286,319.919921875,317.0,0.0
tai20_5_7.fsp,1,3,10,286,320.763671875,286.0,1.0
tai20_5_7.fsp,2,3,1,286,298.486328125,286.0,1.0
tai20_5_7.fsp,2,3,2,286,299.7197265625,286.0,1.0
tai20_5_7.fsp,2,3,3,286,302.2861328125,286.0,1.0
tai20_5_7.fsp,2,3,4,286,310.2138671875,286.0302734375,1.0
tai20_5_7.fsp,2,3,5,286,311.59375,286.0,1.0
tai20_5_7.fsp,2,3,6,286,314.119140625,286.0,1.0
tai20_5_7.fsp,2,3,7,286,314.794921875,286.0,1.0
tai20_5_7.fsp,2,3,8,286,316.6748046875,286.0,1.0
tai20_5_7.fsp,2,3,9,286,317.0,286.0478515625,1.0
tai20_5_7.fsp,2,3,10,286,318.517578125,317.0,0.0
tai20_5_7.fsp,3,3,1,286,292.1318359375,286.0,1.0
tai20_5_7.fsp,3,3,2,286,299.908203125,286.0302734375,1.0
tai20_5_7.fsp,3,3,3,286,317.0,286.0,1.0
tai20_5_7.fsp,3,3,4,286,318.2021484375,286.0,1.0
tai20_5_7.fsp,3,3,5,286,318.3291015625,286.0,1.0
tai20_5_7.fsp,3,3,6,286,318.455078125,286.0,1.0
tai20_5_7.fsp,3,3,7,286,320.3125,286.0,0.9990234375
tai20_5_7.fsp,3,3,8,286,321.9970703125,286.0,1.0
tai20_5_7.fsp,3,3,9,286,322.5009765625,286.0,1.0
tai20_5_7.fsp,3,3,10,286,322.501953125,286.0,1.0
tai20_5_7.fsp,4,3,1,286,291.498046875,286.0,1.0
tai20_5_7.fsp,4,3,2,286,303.556640625,286.0,1.0
tai20_5_7.fsp,4,3,3,286,307.4443359375,286.0,1.0
tai20_5_7.fsp,4,3,4,286,308.3017578125,286.1083984375,0.9951171875
tai20_5_7.fsp,4,3,5,286,308.734375,286.0,0.9990234375
tai20_5_7.fsp,4,3,6,286,313.5810546875,286.0,1.0
tai20_5_7.fsp,4,3,7,286,314.5126953125,286.0,1.0
tai20_5_7.fsp,4,3,8,286,314.7099609375,286.0,1.0
tai20_5_7.fsp,4,3,9,286,317.0,286.0478515625,0.9970703125
tai20_5_7.fsp,4,3,10,286,318.5732421875,286.0478515625,1.0
tai20_5_7.fsp,5,3,1,286,300.45703125,286.0,1.0
tai20_5_7.fsp,5,3,2,286,304.255859375,286.0,1.0
tai20_5_7.fsp,5,3,3,286,309.296875,286.060546875,0.990234375
tai20_5_7.fsp,5,3,4,286,309.912109375,286.0,1.0
tai20_5_7.fsp,5,3,5,286,312.267578125,286.0,1.0
tai20_5_7.fsp,5,3,6,286,313.6728515625,286.0,1.0
tai20_5_7.fsp,5,3,7,286,317.0,286.0478515625,0.9990234375
tai20_5_7.fsp,5,3,8,286,318.076171875,317.0,0.0
tai20_5_7.fsp,5,3,9,286,318.90234375,317.0,0.0
tai20_5_7.fsp,5,3,10,286,318.984375,286.0,1.0
tai20_5_8.fsp,1,3,1,438,441.64453125,438.0,1.0
tai20_5_8.fsp,1,3,2,438,446.14453125,438.0,1.0
tai20_5_8.fsp,1,3,3,438,447.5634765625,438.0,1.0
tai20_5_8.fsp,1,3,4,438,450.1103515625,438.0,1.0
tai20_5_8.fsp,1,3,5,438,450.4736328125,438.0,1.0
tai20_5_8.fsp,1,3,6,438,451.6611328125,438.0,1.0
tai20_5_8.fsp,1,3,7,438,453.6162109375,438.0,1.0
tai20_5_8.fsp,1,3,8,438,455.19921875,438.0,1.0
tai20_5_8.fsp,1,3,9,438,456.21484375,438.0,1.0
tai20_5_8.fsp,1,3,10,438,457.6943359375,438.0,1.0
tai20_5_8.fsp,2,3,1,438,444.96875,438.0,1.0
tai20_5_8.fsp,2,3,2,438,449.6953125,438.0,1.0
tai20_5_8.fsp,2,3,3,438,452.25390625,438.0,1.0
tai20_5_8.fsp,2,3,4,438,452.58984375,438.0,1.0
tai20_5_8.fsp,2,3,5,438,456.333984375,438.0,1.0
tai20_5_8.fsp,2,3,6,438,458.0556640625,438.0,1.0
tai20_5_8.fsp,2,3,7,438,458.2080078125,438.0,1.0
tai20_5_8.fsp,2,3,8,438,459.8935546875,438.0,1.0
tai20_5_8.fsp,2,3,9,438,460.4990234375,438.0703125,0.998046875
tai20_5_8.fsp,2,3,10,438,462.8818359375,438.0,1.0
tai20_5_8.fsp,3,3,1,438,443.1279296875,438.0,1.0
tai20_5_8.fsp,3,3,2,438,447.791015625,438.0,1.0
tai20_5_8.fsp,3,3,3,438,451.453125,438.0,1.0
tai20_5_8.fsp,3,3,4,438,451.8798828125,438.0,1.0
tai20_5_8.fsp,3,3,5,438,454.9453125,438.0,1.0
tai20_5_8.fsp,3,3,6,438,454.982421875,438.0,1.0
tai20_5_8.fsp,3,3,7,438,455.73046875,438.0,1.0
tai20_5_8.fsp,3,3,8,438,456.69921875,438.0,0.9990234375
tai20_5_8.fsp,3,3,9,438,457.9033203125,438.0,1.0
tai20_5_8.fsp,3,3,10,438,458.5859375,438.0,1.0
tai20_5_8.fsp,4,3,1,438,446.587890625,438.0,1.0
tai20_5_8.fsp,4,3,2,438,446.9140625,438.0,1.0
tai20_5_8.fsp,4,3,3,438,448.3603515625,438.0,1.0
tai20_5_8.fsp,4,3,4,438,448.7197265625,438.0,1.0
tai20_5_8.fsp,4,3,5,438,450.6298828125,438.0,1.0
tai20_5_8.fsp,4,3,6,438,450.79296875,438.0,1.0
tai20_5_8.fsp,4,3,7,438,450.9189453125,438.0,1.0
tai20_5_8.fsp,4,3,8,438,453.98828125,438.0,1.0
tai20_5_8.fsp,4,3,9,438,456.255859375,438.0,1.0
tai20_5_8.fsp,4,3,10,438,457.4267578125,438.0,1.0
tai20_5_8.fsp,5,3,1,438,438.6328125,438.0,1.0
tai20_5_8.fsp,5,3,2,438,448.6796875,438.0,1.0
tai20_5_8.fsp,5,3,3,438,450.9794921875,438.0,1.0
tai20_5_8.fsp,5,3,4,438,451.82421875,438.0,1.0
tai20_5_8.fsp,5,3,5,438,452.1611328125,438.0,1.0
tai20_5_8.fsp,5,3,6,438,452.90625,438.0,1.0
tai20_5_8.fsp,5,3,7,438,454.3125,438.0,1.0
tai20_5_8.fsp,5,3,8,438,454.796875,438.0,1.0
tai20_5_8.fsp,5,3,9,438,455.3798828125,438.0,1.0
tai20_5_8.fsp,5,3,10,438,456.7216796875,438.0,1.0
tai20_5_9.fsp,1,3,1,444,446.27734375,444.0,1.0
tai20_5_9.fsp,1,3,2,444,447.3046875,447.2412109375,0.2265625
tai20_5_9.fsp,1,3,3,444,447.7080078125,444.013671875,1.0
tai20_5_9.fsp,1,3,4,444,447.9814453125,444.0,1.0
tai20_5_9.fsp,1,3,5,444,448.4140625,444.0,1.0
tai20_5_9.fsp,1,3,6,444,448.8984375,444.0,1.0
tai20_5_9.fsp,1,3,7,444,449.162109375,444.00390625,0.998046875
tai20_5_9.fsp,1,3,8,444,449.50390625,447.3505859375,0.1796875
tai20_5_9.fsp,1,3,9,444,449.6201171875,444.0,0.9990234375
tai20_5_9.fsp,1,3,10,444,450.1201171875,444.0,1.0
tai20_5_9.fsp,2,3,1,444,444.8955078125,444.0,1.0
tai20_5_9.fsp,2,3,2,444,447.9580078125,444.0,0.9990234375
tai20_5_9.fsp,2,3,3,444,448.609375,444.0078125,1.0
tai20_5_9.fsp,2,3,4,444,449.142578125,444.0,1.0
tai20_5_9.fsp,2,3,5,444,449.2353515625,444.0,0.9990234375
tai20_5_9.fsp,2,3,6,444,449.4736328125,448.0078125,0.0
tai20_5_9.fsp,2,3,7,444,450.1298828125,444.033203125,0.9892578125
tai20_5_9.fsp,2,3,8,444,450.4609375,444.0,0.9990234375
tai20_5_9.fsp,2,3,9,444,450.49609375,444.0,0.9990234375
tai20_5_9.fsp,2,3,10,444,450.501953125,444.0,1.0
tai20_5_9.fsp,3,3,1,444,448.287109375,444.0,1.0
tai20_5_9.fsp,3,3,2,444,448.6083984375,444.0078125,0.99609375
tai20_5_9.fsp,3,3,3,444,448.623046875,444.0078125,1.0
tai20_5_9.fsp,3,3,4,444,449.45703125,444.0,1.0
tai20_5_9.fsp,3,3,5,444,449.5146484375,448.0234375,0.0
tai20_5_9.fsp,3,3,6,444,450.0986328125,444.0,0.998046875
tai20_5_9.fsp,3,3,7,444,450.8115234375,444.0,0.9970703125
tai20_5_9.fsp,3,3,8,444,450.8876953125,444.0,1.0
tai20_5_9.fsp,3,3,9,444,450.966796875,444.0,1.0
tai20_5_9.fsp,3,3,10,444,451.0419921875,444.0,1.0
tai20_5_9.fsp,4,3,1,444,445.2578125,444.0,0.9990234375
tai20_5_9.fsp,4,3,2,444,446.4951171875,448.0,0.0
tai20_5_9.fsp,4,3,3,444,446.7275390625,448.0078125,0.0
tai20_5_9.fsp,4,3,4,444,448.1083984375,444.0,1.0
tai20_5_9.fsp,4,3,5,444,449.080078125,444.03125,0.9921875
tai20_5_9.fsp,4,3,6,444,449.2626953125,444.00390625,0.9970703125
tai20_5_9.fsp,4,3,7,444,449.3876953125,444.0,1.0
tai20_5_9.fsp,4,3,8,444,449.908203125,448.0,0.0
tai20_5_9.fsp,4,3,9,444,450.15625,444.0,1.0
tai20_5_9.fsp,4,3,10,444,450.41796875,447.99609375,0.0
tai20_5_9.fsp,5,3,1,444,449.0390625,448.0,0.0
tai20_5_9.fsp,5,3,2,444,449.8349609375,444.0,1.0
tai20_5_9.fsp,5,3,3,444,449.91015625,444.02734375,0.9931640625
tai20_5_9.fsp,5,3,4,444,450.4375,444.0,1.0
tai20_5_9.fsp,5,3,5,444,450.443359375,448.0,0.00390625
tai20_5_9.fsp,5,3,6,444,450.5341796875,444.0,1.0
tai20_5_9.fsp,5,3,7,444,450.53515625,444.0,1.0
tai20_5_9.fsp,5,3,8,444,450.640625,444.0,1.0
tai20_5_9.fsp,5,3,9,444,450.7373046875,444.044921875,0.998046875
tai20_5_9.fsp,5,3,10,444,450.943359375,444.0,1.0
